id,player_id,competition_id,season,team_id,games_played,goals,assists,yellow_cards,red_cards,clean_sheets,sum_ratings,avg_rating,created_at,updated_at
951f4d50-648c-49c4-885d-cfc9fabf04b3,ec4f31de-bc0a-4cd9-822b-73a4313258e5,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2a64f03f-b825-4f17-9ba2-44da76e1ff20,cd8b4e6e-1af4-4611-b99a-1dd32d3093a9,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
ddf794d0-6be6-466b-86ce-fffc1f24643b,f43911a5-c1d9-446f-9429-d8eb0eccc0bd,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
18c3a1fc-dc35-4d62-b52f-a1de7f9576b9,2c1b9413-9f74-483e-b7e5-02b97ce247ef,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
93a7702d-301f-40b4-aa24-85b381d47365,cdaa9307-652e-4739-88f6-d120da349a75,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
b780a4cc-f038-4b7d-a992-6e2a2f7e11bb,9795f3d5-c236-4974-86cc-01dd5f797ea8,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b0eab5aa-8bf0-4787-abdf-5175f5efc4a6,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8f53d62f-4ec3-4021-a0ca-d375b723a72b,ca482549-c498-4604-a98c-3f90a420bbee,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
ae809d2a-4fc6-4290-897b-71bb1ba30e94,d3dc450a-c448-4916-b897-9b51cfa01353,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,5,5,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
ab0845f4-c6b8-462c-9eb9-ac5997204b90,3d45fc29-d283-48dd-a4e1-7bd58584367f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,2,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
df395af2-b28e-4561-a51b-7545ac39781c,796947e8-37ec-44bd-a3ff-12eb3896277f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,47bddd3b-af10-40b5-ae88-3ae340f13758,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
fb03eafc-73ad-4cca-bd73-bd8487554d34,93c32016-bded-4d67-b914-c4752d136364,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
700f50ba-c6be-4747-972d-c59e2c5abe0e,fffcfa4c-373f-46de-9b64-18ffc8ccce9e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,1,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
4402c37c-7bda-4147-a53e-e8b5c0ed4638,ef49ec75-63c9-4d88-9ecb-0089ebb22b44,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
16317fc6-0b80-4096-8eec-15ebb59901f0,ccd3afaa-7215-4916-8000-1b486fbd409c,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.90,6.90,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2938dc55-5227-4ade-ad56-5e0b08b81d31,b3159c41-e283-46a2-b6d6-6564fcd82099,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
369730f4-dfc5-429e-8f87-e520ef637f09,d295a990-634c-4dad-80e0-43afdaf0ed83,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.10,6.05,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
883c263a-cc84-4870-8a47-fc0291cbf881,5af7481e-5188-464b-9c84-656ae6466ed0,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8128ed69-6055-4faf-8e88-a1adba5a8d7e,9bd0a732-0f0f-47b2-b8e7-0205311350d6,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.80,6.80,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
89eea34f-232e-4ce9-8bfb-60008857a9f6,d3d0864c-55ad-4ce9-b388-279434fd3a79,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
39f400e9-0815-482e-9bc3-e74883947892,fa49221e-d5ee-49a9-9b23-574122d75306,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
a14b5afa-8f92-4a24-8f1f-fb6b4aacd636,22d8a915-c1d2-47d9-b0af-a60b7f22e973,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,7.80,7.80,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5b7c684a-69ad-4157-955a-66a6f9791012,0b676e80-af7f-429b-ac3d-b33cac1fa644,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2e314f0b-6688-4147-9c38-5c5efa60d90c,226bb9dd-1c17-43be-84b1-33c38081f9ec,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
12d3389f-4f6c-43c9-a568-530ad93214c7,f40fd06c-1f8e-434b-98e2-cc7d47400f04,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
b214f06b-257c-43e2-bc21-d4b740951c86,01a81cc8-fbb1-4dac-9503-1f2deebaa6d1,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
3e9967fe-9e7d-4802-83a8-428cfbf21a36,b0fc8db7-9f11-4b2b-be70-75422f49df86,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
c6ef1ea6-5466-428a-b425-6f4689baeb76,8192e54b-156c-4d01-835a-c59b66a3ab83,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
7804a307-2791-4705-af58-7da35f5ab4e5,420def34-74ee-40dc-a4f7-bfc30003ad1b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.50,6.50,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
21caf39c-85d0-4666-99e8-3198fe844a3f,f3803bd1-b6f9-4d35-baca-c014058e9590,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.50,6.50,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e45bc143-f8ea-4841-b49a-60ed3794affc,dd56c5cf-a5cf-4bd3-8917-d1ab2a6275a4,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.50,6.50,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
53f08017-fa20-47bf-a32a-653f4f850922,e77f7b13-704f-40ab-b363-ca1f3a27c180,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.70,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
bf772676-8245-43e7-b690-a944f5800ad5,7a2fe821-79a5-41cb-82a0-6a4b162a6436,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5d76ffb9-c5b2-403a-9dc4-6d9243bac36b,1560927c-492a-43a0-b1a4-a13575ae5999,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
03056c22-e992-463c-bb75-ba3e7ac76789,c05f8d82-4fae-4113-a19c-a4db537d6d65,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
12bcc127-8c95-4b33-9e62-00f1e9ac1181,cb4446bf-79b2-47ed-9445-b0dbf0e9e05e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
971c01cf-e92d-4656-b65b-dd32c2ca70b7,c39a9f50-494e-4dab-a503-33408c47a645,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
aacea693-ed6d-4c3c-a262-6b10991766d6,bcf0523b-3a10-4e8a-a95a-6b98a910dea6,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.50,6.50,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6f5047d9-a51e-4825-8c8f-7af102b4e68a,3b5444b2-8230-408d-abbd-4175d4c7db41,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5ffd2863-d384-4a3a-880b-a2693f057d57,36fcf4b4-a594-494c-8cc1-e3daa00ee642,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
97eb995e-6f20-4d31-bf62-7edf728746ed,529910d3-7b89-4404-9469-63779cfa1cc6,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
fd90d5e1-ded9-4b16-a5eb-28d71487fcbe,237bd66b-0291-4759-8409-86b76ebf15a8,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
c512f623-6439-42b6-8a6a-63867f540ffa,94363e7c-161e-4ef2-b07f-a9ab4f5e9c93,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.60,6.60,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6f313ded-f8b0-4385-8369-7e109cb0e2af,884b423d-0f5f-4628-8afb-cefa48f191de,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.70,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
08e36fb2-851f-4c87-9339-2a7f2c76acc9,ce0c0451-ce66-476d-b29f-ce7aa211a64f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
09c8e270-cb42-4276-95df-0e5cbfd93a53,a3c6902b-5844-481c-b868-1dd687078f7f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.70,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
56ad7235-0c33-4f64-a03d-84b577c7be51,8af21351-2b39-4e06-a9c0-fe6049cc1bdb,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.30,6.15,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f4270e4c-c957-44a6-839f-5652bd9ae46d,2821afc1-d0c7-4600-89ae-4a8060f88211,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,7.10,7.10,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
73d12da6-fd2e-441d-bb9b-6bddd801dae3,d1652988-a3db-4a1c-b5c7-9a2b8d626ccf,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f8676f1a-2bb7-47f0-9f3e-8b101b8ae168,38d00831-3ddf-4246-85b2-370fbd441c32,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.70,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d9bf7524-8e24-40d8-910a-37f23292e8c0,3dfb5092-af59-4fcc-b196-8d3ba110d1f8,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.20,6.20,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
92e9e9f0-7cdf-4f6a-8108-b5760c052611,859c4340-5cd9-41eb-9c8a-47f70a603b99,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
70aa4f95-02b9-4057-9ad4-360acde7f723,e875618a-30db-4c3e-be0e-acaf572db77e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5efaa302-7bd4-49c9-a675-3b719ef1d159,817d7f29-d5f4-4800-ad17-690b0132db9b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
7da2680f-6616-4414-9d5a-7dbb62f82db7,57010910-24c4-4650-a067-cee72fd76418,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6b37b525-0fe3-4d96-9ff5-5cac4ab07ffc,7250dc48-ccfe-435f-8a6b-657a0c0b5635,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.80,6.40,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
7bc12d45-b81f-4bb9-b8e6-54c8a6249f06,fbc7dcb4-6eda-4d50-949a-d58a3485466a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
0c10d737-653e-43c5-b5e7-e944cb8120f1,37097af1-e2f4-4e11-a40f-13467c8c03f4,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.50,6.25,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
19c4e769-360a-4494-ab76-6ba8ef7c034c,72e2c8cc-17ad-4d7d-826a-a220892034b7,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,7.20,7.20,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
dd6749b6-6f9b-4bed-91e0-aba8e4919d39,ef68e14b-9ca6-4634-8cfc-c30fca9a6ab3,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,7.10,7.10,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8668384f-bb98-4fb6-8adb-93d82a8e10ce,8c88450e-8e91-4a2d-969c-90fb61e960c9,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e72f2da5-9c39-453e-b5ea-2b9f7717eb5a,8f3dd1ca-c4c7-4f31-b60b-f0c5339add00,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
26411258-443b-43cb-b919-5e17f1119432,dc4d3596-e72f-4bc4-86ae-270b01eca5de,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
dc1c08f6-cab2-4f78-b294-2ce431facc61,a8255dab-d89e-40fa-8768-75ad88a7f4e1,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,13.40,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e6f57000-a24e-4106-bd1f-dd85a1ad00de,73712d6a-aa3d-4abf-8883-7357e90764bb,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
122da95f-ba57-40ba-b083-e78a65ca80d2,d9d8689b-9903-47fe-b265-1893787e7c0e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
24786734-a335-435a-9ab5-265ead421b15,01d747c8-97a3-4921-a507-6dafe79efaee,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.30,6.15,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
b8d0d56c-6da4-4c27-8628-7b2ca2b61786,3e29125e-d8d6-43ca-add2-93a5c691079b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.80,6.80,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
85bbe9b1-5eb2-4a45-98fb-1dca225a0d48,2d64ff4c-dfb0-49d0-98c2-65075a9f584c,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.90,6.45,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6489acae-500c-425e-8d38-bdf9f8bbb852,e3e1e300-3c20-469e-b665-05473b3e5b25,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
a818b212-d192-4053-9405-3f1c55c22c54,34b3192b-f6fb-4fd4-8c36-0d5907ea3274,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5ea3c956-af95-42f6-ac37-6bc20e6956d2,b11cd8f8-d4f2-4aa4-ade4-2036f8f82c99,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d9972683-0a88-44a0-a838-c90ca74c1400,c48e8187-56a1-4cf6-aa3b-7f4d541818b5,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
03124038-fb53-456e-af2a-1c718e70d0b2,f83e1a64-3a9c-46a9-841a-a111d8bec238,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
ecc794e2-af63-46c3-be28-7365de52b11a,2c754dff-4551-4017-9e75-ca196d6a897a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
0191d001-59e5-428a-80fe-414ff2e12c96,dc8c22ce-a1e0-4e2b-986d-49d161160e88,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.20,6.20,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
050faf7b-c7f7-4e29-9295-3b1ff3cc3302,1503d9e0-8901-4e7e-8695-c933ba465e03,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,7.60,7.60,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2be97295-9fc7-45a7-a547-d8fc07156d79,35e8047f-e06d-4baa-991b-a99c39bc0592,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
686c9553-6226-4efd-a573-878e1419238d,40cb0cd8-b952-4e53-8fc5-ea6dcfe6d0b1,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
66dfc1e3-cc35-42c8-9b3e-891bc2854b73,b1808380-574f-4326-87bb-dcfd122dd290,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
975f16c0-ee99-4ed3-b87c-50d68f932bf3,95b2acea-c07a-4eed-a13f-431d07af02f8,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.90,6.45,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
11614f79-1b9b-4134-83d6-eae26673d856,d9bd9c6c-7130-4253-a159-54322c7d7ada,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.60,6.30,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
b2c8c0ad-2204-43ac-a7d0-455fad139f11,7483b582-d41c-4e3f-8ecc-1a19e50cc13b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,0,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
5607f358-8cd5-49d5-966e-9f84f3f48463,ff2ca5cc-b786-415b-ba77-f93f7d993d92,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,0,0,0,0,0,8.90,8.90,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
