id,league_id,team_id,points,played,wins,draws,losses,goals_for,goals_against,goal_diff,season_year,updated_at
7385d06b-1d5e-4d00-bb1a-8dfde16ea85a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,86e75d5d-31fd-483a-8c1e-3a4e0262a43e,49,26,14,7,5,41,25,16,2026,2026-05-27 17:39:24.34897+00
01104a92-4ff1-4549-a612-6e12197670bc,e7a86a61-9a63-45ad-9e1b-a76dee440860,e6e6be0d-4cd1-4dbd-a502-86676d26c636,38,27,10,8,9,33,34,-1,2026,2026-05-27 21:06:46.34373+00
49c52786-eedb-463c-adf9-a54a502edbed,e7a86a61-9a63-45ad-9e1b-a76dee440860,db2b689d-91ab-4527-805a-7e228bb82bce,40,27,11,7,9,35,33,2,2026,2026-05-27 21:06:46.34373+00
28a34f71-b94d-4935-bd97-1d29dff113b6,e7a86a61-9a63-45ad-9e1b-a76dee440860,f9ddfe3d-1ff1-499d-8761-4e1be0f506a8,41,27,12,5,10,32,30,2,2026,2026-05-27 21:06:46.34373+00
527fbb6e-2de9-4e6e-83c6-e15fcd145384,e7a86a61-9a63-45ad-9e1b-a76dee440860,4fa17e67-4814-4010-831a-b142e358c565,26,27,6,8,13,29,38,-9,2026,2026-05-27 21:06:46.34373+00
2325e50d-aec2-41cb-a2fb-8487befe02ea,e7a86a61-9a63-45ad-9e1b-a76dee440860,3a259630-d3b2-4e2d-bebb-07e023da84fa,39,27,11,6,10,35,39,-4,2026,2026-05-27 21:06:46.34373+00
6296293d-7e9d-4bf2-a608-8e5a0be65d46,e7a86a61-9a63-45ad-9e1b-a76dee440860,017399fa-b2c2-4af0-9900-7551eb47914a,37,27,10,7,10,36,36,0,2026,2026-05-27 21:06:46.34373+00
2a0aff7c-b7d9-459c-91c3-6b69c0b9ae62,33363f68-fc09-4fc7-941f-4ca6b89d4101,90b4f962-83bd-4dcf-941b-6aeb89abe648,9,8,2,3,3,8,12,-4,2026,2026-05-27 17:40:26.265118+00
9e215eb4-ee09-4d09-82d3-305289257cc5,33363f68-fc09-4fc7-941f-4ca6b89d4101,6147b606-199c-4af7-85f4-ea8f2be56ac8,16,8,5,1,2,12,8,4,2026,2026-05-27 17:40:26.729888+00
9205b58f-5101-4d20-89d7-4081d3692380,33363f68-fc09-4fc7-941f-4ca6b89d4101,f68cfe89-e560-4fba-9832-fbaca5ee2b61,16,9,5,1,3,18,12,6,2026,2026-05-27 17:40:27.311907+00
09b63abc-a6b6-4d98-95d8-56f0f77b6bb7,33363f68-fc09-4fc7-941f-4ca6b89d4101,8f74dc80-f1ca-4ff3-922b-b6ac1748ce1a,10,9,3,1,5,10,12,-2,2026,2026-05-27 17:40:27.474951+00
0b72b7e3-f649-4fc1-a05a-431dcca69d24,33363f68-fc09-4fc7-941f-4ca6b89d4101,43fd9437-a87f-49fb-8176-b0b8470abb78,9,8,2,3,3,8,10,-2,2026,2026-05-27 17:40:27.474951+00
d755dda2-a1da-435c-a6ac-debfbb74c39e,33363f68-fc09-4fc7-941f-4ca6b89d4101,1e56961e-d0f2-4ce6-af3d-e2023eb7e741,6,8,2,0,6,7,15,-8,2026,2026-05-27 17:40:27.582524+00
265d1901-6ceb-4c9f-b87f-34babd0a768b,33363f68-fc09-4fc7-941f-4ca6b89d4101,d7470398-9f93-42f1-92fe-b6a5477382ca,7,8,1,4,3,7,11,-4,2026,2026-05-27 17:40:27.739953+00
e49d0da5-4e33-4464-b310-465ba1d289e7,33363f68-fc09-4fc7-941f-4ca6b89d4101,7c9690f8-303e-4087-af2d-5eebc75533f5,17,9,5,2,2,12,8,4,2026,2026-05-27 17:40:28.255241+00
effcb3a2-470a-41ed-b612-5173657fd27c,33363f68-fc09-4fc7-941f-4ca6b89d4101,295940cb-d8dd-484a-aeb5-5955642345ad,13,9,3,4,2,14,13,1,2026,2026-05-27 17:40:28.466735+00
6a58163a-b311-4206-ab5b-94752070675f,33363f68-fc09-4fc7-941f-4ca6b89d4101,5f235e7a-215e-4017-b719-542ca2cdc03a,6,9,1,3,5,7,11,-4,2026,2026-05-27 17:40:30.027601+00
cafbd66b-b705-4b55-9c1d-d43bc02b74ad,33363f68-fc09-4fc7-941f-4ca6b89d4101,1d18e731-72d1-467a-b8ed-47eb90876948,12,9,3,3,3,10,12,-2,2026,2026-05-27 17:40:30.359617+00
a117ba1c-4d74-4184-9fd5-6a9f9aca0197,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ae542d6a-cde6-4951-a156-62a013f9712c,45,25,11,12,2,39,26,13,2026,2026-05-27 17:39:23.326029+00
a76d242e-f6f2-447e-9d3c-d00ffe6dc511,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,f3f8ec4f-9900-42ab-93a3-f8f54cea374a,40,26,12,4,10,41,34,7,2026,2026-05-27 17:39:24.156137+00
4b682f0f-2ccf-4c6f-a497-f6db0c8de11f,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,4ca1b397-0a70-42c2-9650-5849c6642b69,40,27,11,7,9,35,29,6,2026,2026-05-27 19:58:50.14721+00
160c90a6-b180-4001-9107-a5e9c676308a,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,f0d85a14-476a-4813-b90e-6a7a781bcaa8,43,27,12,7,8,43,33,10,2026,2026-05-27 19:58:50.14721+00
6a397fd6-0158-42f8-9676-9c8d96c88905,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,d2435abd-7266-47eb-810d-5c32b279c8a3,33,27,9,6,12,28,33,-5,2026,2026-05-27 19:58:50.14721+00
1cd0a4c2-f376-4888-ad03-3c317f604a13,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,4bbc3686-57cc-42b9-8cb1-81d6e29deb86,46,27,14,4,9,34,25,9,2026,2026-05-27 19:58:50.14721+00
aaebdc12-2d43-4064-a1e9-18c9c2369b0f,33363f68-fc09-4fc7-941f-4ca6b89d4101,093cb2fa-1fda-45f0-b6ae-d402b4f6a830,12,8,4,0,4,9,12,-3,2026,2026-05-27 17:40:26.097347+00
ba1f2c30-b806-4241-8622-e941ccf11602,33363f68-fc09-4fc7-941f-4ca6b89d4101,b0bc673d-1f15-42fa-ab0e-7ec076cd6a03,7,9,2,1,6,10,18,-8,2026,2026-05-27 17:40:31.41308+00
3f8b5ad7-54d9-4f9c-93e2-7670c33db2ed,7aa825f2-541c-45aa-a1b9-f6f246cef603,7d5b4fce-d54f-4034-a189-97c3688f5e05,36,27,10,6,11,33,35,-2,2026,2026-05-27 21:06:50.375876+00
2114beba-ab35-4529-a4c3-6784c0879052,7aa825f2-541c-45aa-a1b9-f6f246cef603,742d3f8b-c821-4598-a5af-b3a7e3cd14a3,40,27,11,7,9,29,27,2,2026,2026-05-27 21:06:50.375876+00
e77bae5f-b43b-41af-b506-43e3caf67b4a,33363f68-fc09-4fc7-941f-4ca6b89d4101,a8179faa-0416-4bff-87f8-4f8da1775d0b,8,9,1,5,3,12,15,-3,2026,2026-05-27 17:40:31.41308+00
152b6528-9765-4cc7-9de6-215290de40a8,33363f68-fc09-4fc7-941f-4ca6b89d4101,613b3b72-396d-401f-b43a-23ce7c847ec7,25,9,8,1,0,21,6,15,2026,2026-05-27 17:40:31.534193+00
1475bb70-1c3a-4772-8ad9-78030e39491c,33363f68-fc09-4fc7-941f-4ca6b89d4101,eae55379-99bd-4103-92b7-ae4a5148aeb9,19,9,6,1,2,15,9,6,2026,2026-05-27 17:40:31.692956+00
2993c6e7-3fae-4e09-9522-b9edfbc7c81e,33363f68-fc09-4fc7-941f-4ca6b89d4101,a95c36e9-a0d3-48e0-b229-16ed4b9fa8f4,21,9,6,3,0,20,12,8,2026,2026-05-27 17:40:32.577524+00
34409a70-f1f0-4480-8315-a8c792acc9db,33363f68-fc09-4fc7-941f-4ca6b89d4101,55694771-af2a-4af5-b057-69a5157adc4a,4,9,1,1,7,12,17,-5,2026,2026-05-27 17:40:32.577524+00
d083a6b3-fcf4-4410-ac0e-5b3197664b7e,7aa825f2-541c-45aa-a1b9-f6f246cef603,af2e3213-a848-4b49-9afc-f3d69544f91c,32,27,7,11,9,37,43,-6,2026,2026-05-27 21:06:50.375876+00
49842744-c340-4911-9748-6a7fdc10f092,7aa825f2-541c-45aa-a1b9-f6f246cef603,32d0afa8-c726-4912-b5bc-ce8701b71060,45,27,13,6,8,38,28,10,2026,2026-05-27 21:06:50.375876+00
b057c78a-82e1-4275-b592-571395584573,7aa825f2-541c-45aa-a1b9-f6f246cef603,3a0bec57-eb39-45f5-80d6-14fc4aa48f3f,39,27,10,9,8,34,23,11,2026,2026-05-27 21:06:50.375876+00
fef1df52-3ae3-42e6-8ba1-f315c02207f1,7aa825f2-541c-45aa-a1b9-f6f246cef603,6bff4c6d-07ed-4799-8fb1-a47288b70e31,35,27,9,8,10,34,37,-3,2026,2026-05-27 21:06:50.375876+00
112f8077-3715-45ae-833a-1b2523b0fcc4,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,78c5a96a-0ef8-43c4-b5d6-cd7fc0d74f66,46,25,13,7,5,42,23,19,2026,2026-05-27 17:39:23.465586+00
de6b648c-8191-4c07-a136-06ac8bd0889d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d2a1744a-8377-443f-8c37-1f68bbb2c4da,50,26,14,8,4,52,29,23,2026,2026-05-27 17:39:23.76321+00
8da8723c-87ef-41a4-84eb-afe2d1d18097,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,0be6c81e-1451-48fe-8471-1f39678612ce,52,26,15,7,4,46,30,16,2026,2026-05-27 17:39:23.968668+00
804b4946-42b5-4cb7-91dc-1aeb4b35d279,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,53a2c5c0-a501-485a-b2d7-7d209fe4a7f1,22,25,5,7,13,25,39,-14,2026,2026-05-27 17:39:25.096096+00
87857e34-4478-4aab-a7f6-da6dc99b3958,33363f68-fc09-4fc7-941f-4ca6b89d4101,a57c8ea5-f333-4e75-a27a-26189265d5d8,12,9,4,0,5,10,12,-2,2026,2026-05-27 17:40:26.435399+00
a143c444-3fde-4a40-b235-90582f5cb084,33363f68-fc09-4fc7-941f-4ca6b89d4101,25a64ed8-127c-47c6-b78b-1a07dbb915a5,9,8,3,0,5,7,15,-8,2026,2026-05-27 17:40:26.435399+00
22827de6-6914-479a-a0ae-e5ebab4c943e,33363f68-fc09-4fc7-941f-4ca6b89d4101,00f6f45c-20bc-4d75-88cc-833867973d0c,22,9,7,1,1,14,6,8,2026,2026-05-27 17:40:26.729888+00
95844a47-acc1-41ac-95d2-983be058e846,33363f68-fc09-4fc7-941f-4ca6b89d4101,c48c851a-1be1-412f-bdea-356b3fa1a529,12,9,3,3,3,14,13,1,2026,2026-05-27 17:40:28.665052+00
d7e58ecc-e53c-4a2a-970f-3d3e0e255a37,33363f68-fc09-4fc7-941f-4ca6b89d4101,da3feb74-029b-41f7-af66-f268b6c6f931,18,9,6,0,3,13,8,5,2026,2026-05-27 17:40:30.359617+00
3e62573f-c53f-4eeb-8e66-f56d19ae8377,33363f68-fc09-4fc7-941f-4ca6b89d4101,6791de37-117e-4990-b71b-c22318df25e9,8,9,2,2,5,11,15,-4,2026,2026-05-27 17:40:30.528764+00
3107a5d4-de4f-430c-92cf-dcb8e772c6fa,33363f68-fc09-4fc7-941f-4ca6b89d4101,8a3b4ebd-c355-43e6-8869-786975db1850,5,9,1,2,6,7,14,-7,2026,2026-05-27 17:40:26.989181+00
15962894-d23f-460a-8ae7-19cd5d03ec8b,33363f68-fc09-4fc7-941f-4ca6b89d4101,d4282946-3b36-4ca3-bdd5-c03fea3a69cd,13,9,3,4,2,14,13,1,2026,2026-05-27 17:40:27.154143+00
f0e055f1-7d0a-4270-8a15-f4cfc947d84d,33363f68-fc09-4fc7-941f-4ca6b89d4101,7712b7cf-10c8-4dd3-ae63-5302cb5f9d2d,6,8,1,3,4,8,12,-4,2026,2026-05-27 17:40:27.154143+00
0efb48ce-78e2-4f30-81ef-08a41d3d3965,33363f68-fc09-4fc7-941f-4ca6b89d4101,cd2e6027-697c-4f6c-88c4-ce7056bc9bd1,12,9,3,3,3,14,13,1,2026,2026-05-27 17:40:27.739953+00
fe46ca47-f850-4f03-8de0-8ee4cf3ae656,33363f68-fc09-4fc7-941f-4ca6b89d4101,fb37cdfb-5f5c-4d89-a8c7-06bfcfda9832,7,9,2,1,6,7,15,-8,2026,2026-05-27 17:40:28.062947+00
f4f55cb4-577a-48b4-967a-3252563040d6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,db839460-4fa1-43f8-9475-83fe6bcbd773,30,24,9,3,12,24,37,-13,2026,2026-05-27 17:39:24.453682+00
cec757c3-17bf-4014-bec7-0476566aefa1,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,708a6bea-a054-49ea-a2a0-7d423e8b6e19,19,25,3,10,12,25,40,-15,2026,2026-05-27 17:39:24.84426+00
d7bd885f-92be-4563-a0c2-924807070126,33363f68-fc09-4fc7-941f-4ca6b89d4101,2511a916-0770-4796-b770-05b73ba9c98c,19,9,6,1,2,15,6,9,2026,2026-05-27 17:40:30.027601+00
c0311ae5-38b6-41b7-ad89-9b80a864ca37,33363f68-fc09-4fc7-941f-4ca6b89d4101,edc94d93-3ea7-4cf3-ab83-51b8d74e064a,22,9,7,1,1,15,8,7,2026,2026-05-27 17:40:30.659321+00
314aba7e-7ec1-4e14-954f-725d58e85b12,7aa825f2-541c-45aa-a1b9-f6f246cef603,cf0fb181-8238-43da-b174-ef05d2342a8d,33,27,9,6,12,32,36,-4,2026,2026-05-27 21:06:50.375876+00
984becc2-aa36-4a5c-b946-c7f2ee0829ee,7aa825f2-541c-45aa-a1b9-f6f246cef603,37895b7f-bac3-403c-821c-fbc0982e44c3,33,27,8,9,10,34,38,-4,2026,2026-05-27 21:06:50.375876+00
d914707c-4be3-4d17-9e2f-33f82b5ad248,7aa825f2-541c-45aa-a1b9-f6f246cef603,b19d00de-53e6-4eb1-8a3d-04e88152d99d,37,27,10,7,10,33,30,3,2026,2026-05-27 21:06:50.375876+00
98128bda-5147-4dae-8ec5-53c87e547bcc,7aa825f2-541c-45aa-a1b9-f6f246cef603,79314bee-2470-4307-8728-54799e271734,48,27,15,3,9,43,32,11,2026,2026-05-27 21:06:50.375876+00
aeabf0b6-6330-4293-8c67-ae40b41efd4d,7aa825f2-541c-45aa-a1b9-f6f246cef603,3cbdbc16-0213-45a3-815f-0b6c9baebf90,30,27,6,12,9,29,35,-6,2026,2026-05-27 21:06:50.375876+00
c93df49b-71f9-499a-b242-464cfb15d8e0,7aa825f2-541c-45aa-a1b9-f6f246cef603,41ebc99a-27ff-46b5-8606-c5c7b279ba71,38,27,10,8,9,29,28,1,2026,2026-05-27 21:06:50.375876+00
f99912e9-1a98-4822-a7ae-a1807c17a05f,7aa825f2-541c-45aa-a1b9-f6f246cef603,c0b72413-0b3f-4dce-b8c7-fa20c8a4d7c4,27,27,6,9,12,24,40,-16,2026,2026-05-27 21:06:50.375876+00
cf0d25f4-d9f6-435d-8e3e-b2c9dee79fe3,7aa825f2-541c-45aa-a1b9-f6f246cef603,ee7b2dfe-cf12-48c6-8561-ab45bf107f14,46,27,13,7,7,35,29,6,2026,2026-05-27 21:06:50.375876+00
dd02340a-120f-4a60-bbd8-9291f4659f5a,7aa825f2-541c-45aa-a1b9-f6f246cef603,079dae07-d67b-4681-a3c9-8fbd04a73a77,31,27,8,7,12,38,41,-3,2026,2026-05-27 21:06:50.375876+00
2a2746d7-209a-4fa7-9b83-93733ba08868,7aa825f2-541c-45aa-a1b9-f6f246cef603,2c8b9d3a-9b1d-48ab-aac6-5b1b503b9e79,38,27,11,5,11,31,31,0,2026,2026-05-27 21:06:50.375876+00
15ce9462-28da-42df-a847-c672157ec115,93fd0ad6-688d-44bc-a701-3152afe1b197,649b8f27-4d8b-4b91-8b18-f478d940b235,41,27,12,5,10,44,39,5,2026,2026-05-27 21:06:54.146552+00
e14e912f-1d9b-4d82-bf34-e93ea256ba8f,93fd0ad6-688d-44bc-a701-3152afe1b197,c72be4a1-12cb-406f-ab06-ada23ab90dbd,39,27,11,6,10,29,31,-2,2026,2026-05-27 21:06:54.146552+00
b3db85dc-d9f4-4ae3-883c-a773e4c52c90,93fd0ad6-688d-44bc-a701-3152afe1b197,b0cbd58d-58e6-4981-b9a5-c6a0e50276c5,30,27,8,6,13,31,41,-10,2026,2026-05-27 21:06:54.146552+00
f08584d6-59d3-4caf-bd07-7d6c8c63b6c4,93fd0ad6-688d-44bc-a701-3152afe1b197,be9564f6-00e8-4e1c-b9b8-9229fa8101ad,26,27,6,8,13,30,42,-12,2026,2026-05-27 21:06:54.146552+00
24ad9748-ebf5-46a5-ac91-dc65e5264c47,93fd0ad6-688d-44bc-a701-3152afe1b197,3f1309ed-2a3c-48df-9a17-b1b38bc8c714,40,27,12,4,11,40,32,8,2026,2026-05-27 21:06:54.146552+00
d8a1eddd-1f93-4db6-8f22-642bbaf54ce0,93fd0ad6-688d-44bc-a701-3152afe1b197,f2f7ff09-9087-47d5-81ee-1c1b465916de,43,27,12,7,8,37,31,6,2026,2026-05-27 21:06:54.146552+00
d981a1f4-4917-4494-ad62-a2bd5c8caa7b,93fd0ad6-688d-44bc-a701-3152afe1b197,f47295b9-189c-4eb1-b75f-48051cf62095,40,27,11,7,9,31,26,5,2026,2026-05-27 21:06:54.146552+00
1e0c6dcc-201f-431d-a7ae-fd10c66076b7,93fd0ad6-688d-44bc-a701-3152afe1b197,9023c5c2-42aa-4460-80ae-6976caf2ead1,26,27,6,8,13,21,34,-13,2026,2026-05-27 21:06:54.146552+00
5c8c59bf-fe04-4a86-bc8b-afc5bbfef9b2,93fd0ad6-688d-44bc-a701-3152afe1b197,6164ff9c-d75b-4ebd-bbc3-168b2f7445ed,30,27,7,9,11,38,45,-7,2026,2026-05-27 21:06:54.146552+00
9dc2ac43-8257-473f-b0e8-a4c922e7a8de,93fd0ad6-688d-44bc-a701-3152afe1b197,cf13e836-6d8e-4903-a022-b7fd8b2efe69,38,27,10,8,9,34,34,0,2026,2026-05-27 21:06:54.146552+00
9363753c-9ef9-48fe-920c-11dfd17f7c97,93fd0ad6-688d-44bc-a701-3152afe1b197,07cdc29b-7f68-4a0f-8b4d-fe05163846f1,37,27,10,7,10,34,36,-2,2026,2026-05-27 21:06:54.146552+00
00ce1b73-47f9-471c-8ded-c0e91fe1b28d,33363f68-fc09-4fc7-941f-4ca6b89d4101,2c81ba2b-e20a-4bad-8af0-2e1a83a2df47,19,9,6,1,2,19,10,9,2026,2026-05-27 17:40:30.812963+00
79a440d5-e4df-47da-ac1f-4162715dad13,33363f68-fc09-4fc7-941f-4ca6b89d4101,2bb0f47d-3f57-4e12-87ff-d43b4debde3b,13,9,4,1,4,9,13,-4,2026,2026-05-27 17:40:30.812963+00
f8914c04-18db-4809-98b6-037ebc23d1bd,33363f68-fc09-4fc7-941f-4ca6b89d4101,5eeae42a-ed49-4ee3-b6f5-8af85b76d2e8,8,9,2,2,5,10,14,-4,2026,2026-05-27 17:40:31.692956+00
5b425a8d-e95d-489d-937e-8c2b74971fa6,33363f68-fc09-4fc7-941f-4ca6b89d4101,670361e6-28cc-483f-a169-f95a31a849c1,13,10,4,1,5,9,12,-3,2026,2026-05-27 17:40:33.636782+00
fed3077c-736e-4c29-a914-a24c86e3e40e,33363f68-fc09-4fc7-941f-4ca6b89d4101,fae51f40-6ff6-4268-a736-fed317cecbcc,9,9,2,3,4,11,12,-1,2026,2026-05-27 17:40:33.636782+00
ae6054bb-3a67-449a-a126-246ec0cba855,ea55523a-ea06-4df5-9a35-57015ba3b315,dcac32b4-acf2-4711-81f6-eac988d64865,31,27,7,10,10,31,35,-4,2026,2026-05-27 21:06:57.439773+00
da3ab7c4-794c-4de0-8684-d9a828609ce5,ea55523a-ea06-4df5-9a35-57015ba3b315,b9b35982-ee66-43f7-a60f-bf8914d434c2,40,27,11,7,9,33,29,4,2026,2026-05-27 21:06:57.439773+00
27db8b5d-809b-4713-b5a9-e1bbc56d533d,ea55523a-ea06-4df5-9a35-57015ba3b315,afa8c666-20eb-4986-a54a-64db18e51f8d,37,27,10,7,10,38,37,1,2026,2026-05-27 21:06:57.439773+00
0871b89f-afb2-4ace-9057-6a694cef1e4e,ea55523a-ea06-4df5-9a35-57015ba3b315,8d2f6234-bafa-4657-8ac2-33e61f3437fb,40,27,12,4,11,36,39,-3,2026,2026-05-27 21:06:57.439773+00
b0a6514c-efb7-49b0-87d4-f8bc3f606e3f,ea55523a-ea06-4df5-9a35-57015ba3b315,37e34d61-ba61-43cd-80f0-0e217e63656e,44,27,12,8,7,31,26,5,2026,2026-05-27 21:06:57.439773+00
0adb15af-7b69-4fb9-89d6-444b9e7eb5c7,ea55523a-ea06-4df5-9a35-57015ba3b315,6c371508-e4ab-47ec-a249-5ab7619c5f96,25,27,6,7,14,30,41,-11,2026,2026-05-27 21:06:57.439773+00
70b5ad0f-fc83-40d7-ba24-0577f1b6c94d,33363f68-fc09-4fc7-941f-4ca6b89d4101,b474327c-b820-4c09-8273-61757231ec73,25,9,8,1,0,19,4,15,2026,2026-05-27 17:40:30.987555+00
4d26e8c7-a24a-4df0-a546-416b6be3d741,33363f68-fc09-4fc7-941f-4ca6b89d4101,1a983e6e-9212-4c45-9a46-4a8c65973567,13,9,3,4,2,10,10,0,2026,2026-05-27 17:40:30.987555+00
0f89b1e4-52b6-4468-9962-6daae67df584,33363f68-fc09-4fc7-941f-4ca6b89d4101,0a4a0f90-4084-44d7-b151-22338e849e71,7,9,2,1,6,7,18,-11,2026,2026-05-27 17:40:31.869815+00
9fab309c-33c7-48b8-9e92-308330b8d5fa,33363f68-fc09-4fc7-941f-4ca6b89d4101,a6ada126-f28a-4cb5-9e42-2df02f4e9ac7,4,9,1,1,7,10,21,-11,2026,2026-05-27 17:40:32.883432+00
5d31ff25-5c8b-41fe-9d9a-1facb925e67c,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,16fc5ebc-c874-4644-aab2-791740be7dbd,38,27,11,5,11,30,28,2,2026,2026-05-27 21:08:28.562105+00
8a2628c4-028e-476c-a460-74d773983d46,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,df49dd75-fee2-406c-b842-545526e309d7,31,27,9,4,14,37,41,-4,2026,2026-05-27 21:08:28.562105+00
1c5c09f8-eabf-4f8b-bfd0-3ea2ff64f4de,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,c1e4fa90-8bb4-4bd7-929b-95cae3bd7057,42,27,11,9,7,34,33,1,2026,2026-05-27 21:08:28.562105+00
8c4ce318-f4c9-4170-8c00-33f60134c06d,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,cf0f12e1-a85b-40dd-90e3-5a52bb811be7,43,27,12,7,8,33,24,9,2026,2026-05-27 21:08:28.562105+00
c9b58b50-af1a-49aa-bdc5-4103a9b30835,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,f0085f39-8ff4-45b2-a126-e0c0d62e22f8,20,27,5,5,17,23,39,-16,2026,2026-05-27 21:08:28.562105+00
16230911-3d2a-44c1-b10c-dd4311e795d9,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,a8fe7d49-7d5a-4f7d-a238-0fcbb6a44b64,40,27,10,10,7,36,29,7,2026,2026-05-27 21:08:28.562105+00
68f7347c-ab9b-4dd2-b3d8-2397b864cd98,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,edc9dd76-3a70-4db2-9513-f84d8d3f2444,35,27,9,8,10,25,30,-5,2026,2026-05-27 21:08:28.562105+00
6d2edce6-ab73-428c-a7be-06ab423d4bad,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,7c32b931-a964-4ce3-a6e6-28f5da55285c,31,27,8,7,12,32,38,-6,2026,2026-05-27 21:08:28.562105+00
2250a490-c233-4dfa-b3ff-9b19d2091915,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,926f792c-2992-4fcb-8553-c1493854e856,45,27,13,6,8,39,33,6,2026,2026-05-27 21:08:28.562105+00
a89b5a49-8658-4840-8e27-e4940050475c,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,ec87dd44-04c7-4372-85a0-0a16fc5ee896,45,27,12,9,6,37,26,11,2026,2026-05-27 21:08:28.562105+00
beb11141-2149-4526-b293-b6a407099214,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,bfe6f6db-4d0c-4baa-911d-aff8a6b23fcb,41,27,13,2,12,37,36,1,2026,2026-05-27 21:08:28.562105+00
f30ef722-f3a2-4454-84c8-bdaa1becf8ff,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,1b8023b9-509a-4b2e-8621-a1d0e882f03e,38,27,9,11,7,29,28,1,2026,2026-05-27 21:08:28.562105+00
1e3618e7-25a4-4c32-99f6-be411266837a,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,68593062-6421-4cf4-b3f0-0dc2a3d1c5fd,40,27,11,7,9,34,29,5,2026,2026-05-27 21:08:28.562105+00
9d044741-390c-4b6d-aa6a-dc1ddcaacf1f,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,90b28674-f639-457b-9884-a7e88e8e85c3,41,27,11,8,8,30,25,5,2026,2026-05-27 21:08:28.562105+00
7fd2f403-f262-4b2c-91d2-75b8cb5918c2,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,f4f42caf-729d-4ba4-a74a-39d0b26a7d8e,30,27,8,6,13,32,42,-10,2026,2026-05-27 21:08:28.562105+00
097c1c7c-9528-498d-9776-1b8c34b06886,79f27b92-63fa-4fe7-8b0d-49d1fd9a3951,f6fdeda7-01a2-40ed-a647-9e26487242b6,32,27,8,8,11,28,35,-7,2026,2026-05-27 21:08:28.562105+00
a852d160-90ca-4fe9-93da-5a727b5e268f,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,9c9341ab-6129-4241-98cc-fa8effc0c966,44,27,12,8,7,36,27,9,2026,2026-05-27 21:30:56.04605+00
ff35438f-bdf8-4f75-bc4f-acc2bb9ccf59,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,874c83bc-2e4c-4f73-93ea-23191a8216fc,43,26,12,7,7,32,22,10,2026,2026-05-27 21:30:56.04605+00
82aee225-89fc-4778-9ce0-738692f27f27,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,af6c651d-f15e-4fa2-88e0-7a3009fe0b9a,34,26,10,4,12,31,28,3,2026,2026-05-27 21:30:56.04605+00
b7ad5fb7-3a68-44cf-aed2-54d3c9cf22d3,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,4782dd9b-8153-4b49-96a3-d9fe4bdb8d22,42,26,10,12,4,42,31,11,2026,2026-05-27 21:30:56.04605+00
584f60ae-5667-4e65-a309-6a56d020e80a,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,ab0f24c3-0969-44e4-be83-fb5d07f83052,37,26,10,7,9,34,27,7,2026,2026-05-27 21:30:56.04605+00
6a3fac42-325f-4345-92f2-55d10f13cc00,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,d45143af-39f0-43c8-bf93-5bd122b74562,33,27,8,9,10,31,33,-2,2026,2026-05-27 21:30:56.04605+00
e901c16b-1218-4296-bca6-c99c3fc3c029,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,f7ffcfcb-65c3-48b0-b8ea-9bb4355a3dbe,28,27,6,10,11,38,46,-8,2026,2026-05-27 21:30:56.04605+00
4cf3e825-173b-4109-be44-c7e23e89511e,bfcbb2dc-20ea-4129-8d0a-66beb1d8138a,bec4bf24-b055-4309-afc0-6400c087d1ba,25,27,6,7,14,24,33,-9,2026,2026-05-27 21:30:56.04605+00
