id,league_id,team_id,season_month,season_year,played,wins,draws,losses,goals_for,goals_against,points,updated_at,country,last_5_games,sequence,win_rate,qualified_for_mundial
992d77a5-0344-43f2-9da4-add20a48ec79,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,89b65163-663a-4775-b431-111eda812d45,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,33.33,f
6f626f85-7e08-497c-b08f-4266244a41ba,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,fa14b038-564e-4229-8ef2-18df0effb20d,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1L,20.00,f
9fb1b791-f408-449e-bdf5-0225db97f0ae,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,a3a7297e-22ac-42ae-a34b-2f8ef71f492f,5,2026,0,0,0,0,0,0,0,2026-05-16 01:13:46.064+00,Brasil,-----,2L,33.33,f
c39e9d57-1c72-4d1d-87d9-b482933df48c,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,47f6652c-6c1f-4e73-85b8-02126725a971,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,2D,46.67,f
a4f28144-8d6b-4802-bab2-45e281790847,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,6a02360c-29e9-4ebd-be62-1e6545ab592a,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1W,40.00,f
7cd988c3-49cb-4e6f-b485-b42e3aa3afed,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,72138812-3406-404f-99b3-946b43a9b008,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,2D,26.67,f
a42cd6da-169a-4f70-9e23-1b657dfd3522,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,b2d97798-6249-405a-92d6-970da0cb49fb,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:46.064+00,Brasil,E,1L,26.67,f
00f91449-72b4-42bf-9cd4-80c10583774f,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,8278f7ca-0fe8-4d40-a94b-7ebcb026e9f4,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,33.33,f
42066fb3-bba1-4e95-9e19-45ff0f029cb1,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,8eb48c0b-e4b7-43a7-8aa5-fd0352bc868d,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,3D,13.33,f
1e962abd-af5a-43f2-8cd4-6f60d066baf2,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,727fab5b-037b-47c7-b0d4-30f0b94d7b64,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,1L,53.33,f
b7f8990a-8042-4d45-ba11-f852575f6886,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,f44f7c09-f7fd-4bae-9d77-8a48e6c7464a,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,46.67,f
0b95fc22-7c33-4008-a431-0d38b3fffdb2,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,f48dc2f6-dbb2-4a69-9dd1-c5d21aeaa784,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:46.064+00,Brasil,D,2L,33.33,f
464da1d1-094e-467c-80bd-72dec0ac6873,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,99ca1e06-f6d9-4ffb-bf0e-b3a4b9343cd7,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,40.00,f
bd528bc2-eab7-412d-b52e-bfd7a23f25d1,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,f7ab2962-7950-410e-98c6-2d62b11d4c6c,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,26.67,f
828b9ad4-e24f-4323-a2b9-7259abe18024,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,c2e82e32-ca10-46b9-bb20-86785262bdcd,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,40.00,f
c6fd4086-556b-469c-9008-9617533bc66d,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,ec0886c1-6b72-4521-9beb-8344c45a4d8d,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:46.064+00,Brasil,E,1L,40.00,f
fddaf2c7-5d8b-45b8-868f-bfd44a6ecc2b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,4548b43b-cf4a-4b79-98f3-e85dc19c57a2,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,60.00,f
5b8c002d-1420-4324-a59c-4901aa55f5cb,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,e19413a1-896b-4e93-a370-a99086347240,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,4L,20.00,f
ef9652c6-9b6b-4844-bfc7-e44216d5387d,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,476bd6d6-eb32-4c88-8a11-b46753448789,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:46.064+00,Brasil,E,1L,40.00,f
4f398d5b-a8a0-49b6-a334-c9560658a128,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,4aacd310-32a6-4c58-a801-ad6b232972da,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,2W,53.33,f
5e486cb2-b7d2-4927-bd7f-610f802f2672,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,95abd4ae-7b92-4f14-95f0-5ddf20c70185,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:46.064+00,Brasil,E,1L,33.33,f
5decc73c-b85a-4aea-be2b-58a4ed253cc0,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,e39f2ee8-9ad8-41d2-8248-20a341516c06,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:46.064+00,Brasil,E,3W,46.67,f
39d309ae-a7e3-48d7-b280-922069590d88,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,857a5c06-a3ba-428a-a3b9-84ffaafe34a0,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,20.00,f
b3a09f30-da30-4ccc-9ee7-0f74331f3581,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,75bcae17-b619-44e6-aa54-e22d69fa9bb1,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,5D,26.67,f
7b995b8d-1f38-49c8-a45b-5a8a4c01563b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,4eab3f12-c6e3-4025-9af4-cbb2b0177dd1,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:46.064+00,Brasil,E,1D,33.33,f
99a17eca-05c9-493a-bc60-ca92805da259,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,2d574fad-b07d-4a23-b576-876f0a914037,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:46.064+00,Brasil,E,2W,66.67,f
0d618807-7de6-4dd9-9747-8be93460d526,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,73cc505f-e1af-4d5b-b9eb-c417e688fc1d,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:46.064+00,Brasil,E,1L,53.33,f
17c658fa-f95a-4f95-89be-fafefea033b8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,ca38e48f-e09b-4f9f-85f7-5103f36cd5f2,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:46.064+00,Brasil,E,1D,20.00,f
23b7dd69-ae58-4063-93c2-a30e32a2bcbe,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,54dafa61-d5f4-4279-9bad-99f4001ad27a,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:46.064+00,Brasil,V,1L,40.00,f
aacacb96-92d9-493b-b0c4-d98c825ccda1,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,fa32ca9d-2402-4c04-99e0-9ee6a100fec9,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,20.00,f
ad857ad2-172a-489a-bf72-be806a15fffd,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,635a1f74-3de7-48b1-92a5-b47e342ba275,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,2L,33.33,f
6a14cb3c-54b9-41c8-9761-6f595dc3b938,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,7f6f17ab-a323-41a2-9e01-9e3e38ef75e3,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,33.33,f
eb547218-cb45-4502-8ce1-04607c671e07,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,d32cb159-b965-4d90-a70b-d54c58f81959,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,1D,60.00,f
392784d9-ebc8-4413-aadc-2c00f649331d,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,a9b0434b-ca9a-4a02-b6e2-d5448b23d29a,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1L,53.33,f
4b6f020e-2feb-4bd2-8516-e9aeda57f662,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,f527c023-77aa-4a82-8525-d385378850e5,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:46.064+00,Brasil,D,2L,26.67,f
cfd93093-4c60-400b-bd28-e2474dc53b9c,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,a55a518d-6ee2-4fb3-bba9-c21d438fb16f,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,1L,53.33,f
621e9162-d394-4d18-b1bc-4453827a4aea,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,8f9b9eed-a874-4682-99de-b7fd12ab5b7c,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,5W,46.67,f
aa1ec57e-7970-49bc-ba35-1c6506425c6b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,59bc4b30-7941-4374-bf0f-ea5051a1711f,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,1W,33.33,f
79312412-b36d-4477-85a9-97f572232243,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,9fc0cd02-b2bc-462a-95c5-82549174d004,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:46.064+00,Brasil,E,1W,33.33,f
5c2a3f01-0371-4a41-8137-99e3cc6ea70b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,44a95bff-c66c-4f83-8fbe-38a7c63afba1,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:46.064+00,Brasil,D,1D,33.33,f
0a9343ca-a1fe-4844-875a-c74233ae14ab,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,ed75d22a-aa9a-44ae-9b02-6387a8a83c57,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1W,26.67,f
0bf04bf2-582e-4c59-98d4-54e4d9b39a04,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,5aa3af65-9dc9-4aed-acef-e6f22e168247,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1W,26.67,f
f82a5b10-a5b0-4e44-97a2-cf0abc4f604f,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,ece9e5f7-5b3f-4089-a122-201e17b1a19e,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,3D,26.67,f
84b8502e-f921-4286-80c7-4dc0d093da86,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,af3cdf1b-cdfc-404a-92b8-0ac7c7d840e2,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:46.064+00,Brasil,V,3D,13.33,f
23ebcfbb-67a3-4565-8971-197bf14b9ae2,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,bb91dfe3-5938-4d42-bd53-dc38ccb970be,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1W,46.67,f
15f3040e-b3a8-489c-90da-2017b14402c3,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,f3781410-9555-4e4f-a575-0ccd6ca3b4d6,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:46.064+00,Brasil,E,1D,13.33,f
3fbf5126-64d5-4d33-b209-f53a0a74920b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,7e92546e-660f-4a44-940e-975a6e53cf31,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,26.67,f
5a7553f9-46d6-49c3-bd0a-6005af3467b8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,d628b1d7-d0b7-4bfd-b626-ce34ef7520b3,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,26.67,f
38460d27-ea08-46bb-b517-1b7f0bdea441,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,1636fd70-7076-4792-8a42-7ac879b76fd3,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,33.33,f
5e1f9265-a2db-4b83-96f2-431b53aeaf70,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,59bca3ba-6464-4dd3-a0a9-04ca4855343e,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:46.064+00,Brasil,V,3D,33.33,f
3b1e6701-d47d-4ab1-bfea-c916ff0b8aa1,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,dbc4f89e-05de-46d9-8ff5-b9534c13d1e1,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:46.064+00,Brasil,V,2D,20.00,f
e045d8d3-3ac6-4bea-bd05-c773303e4b9a,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,16190e00-c137-4aec-bfb1-5f9f1b88554f,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:46.064+00,Brasil,V,1D,40.00,f
be29e02d-0c4b-49e7-92a1-9622bd865099,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,1386dbf7-7c83-49e2-b7c2-2b61bd21c0b9,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1L,40.00,f
357ba210-c97b-442a-8373-ba78e542c5e5,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,392cb7d4-ae35-4174-983b-13c8cdb1ff6c,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:46.064+00,Brasil,D,1D,26.67,f
c655c524-d4a4-4062-8cb6-86d26b12d0c0,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,93fe1134-2ee3-4b13-bd79-8c7be822daca,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:46.064+00,Brasil,D,3W,53.33,f
a66fcab5-f719-4ce9-83b1-510fcb21b044,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,949767e5-91ba-4fcc-8128-0b13c6ef8ad3,5,2026,4,2,0,2,2,2,6,2026-05-16 01:13:46.064+00,Brasil,V,1W,40.00,f
a0341429-6359-417d-9821-d3f3b3d4dbb2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,708a6bea-a054-49ea-a2a0-7d423e8b6e19,5,2026,26,3,11,12,27,42,20,2026-05-16 01:13:43.588814+00,Brasil,EVEDE,1L,33.33,f
a085f5e5-58c3-4629-9679-80870522a7ef,964f7ec5-ecdc-4294-bfe9-719a6557722a,f16d6737-fc8a-4c31-b528-12a48ba63e7a,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,46.67,f
03f51c60-c7aa-41db-862b-6337fde8539d,964f7ec5-ecdc-4294-bfe9-719a6557722a,0754a30f-728f-401c-a45a-964db5af01d9,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,2W,40.00,f
566423c1-cd82-492e-b1d8-30d58639684a,964f7ec5-ecdc-4294-bfe9-719a6557722a,75c35305-2e4b-40f2-9867-ed49edbb7165,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,46.67,f
46147dfe-5719-4bb9-822b-a5b07f1f65d1,964f7ec5-ecdc-4294-bfe9-719a6557722a,250d0c81-8582-46a4-adcf-0d24381bd491,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2D,20.00,f
aa31f9b6-3067-4329-91cb-c7e82afb0d96,964f7ec5-ecdc-4294-bfe9-719a6557722a,cf661a69-fc4a-4a48-8e77-0eb72a743fee,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,2D,33.33,f
cbf1e8a2-8b0c-4146-99af-bea350b42a0a,964f7ec5-ecdc-4294-bfe9-719a6557722a,feaf846b-0406-4756-81dc-099283740539,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1D,40.00,f
33ba1396-c008-4be0-8ccc-a8e58e4773f4,964f7ec5-ecdc-4294-bfe9-719a6557722a,585482e6-0c94-4f9c-a872-d90a10bbe7e2,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2W,40.00,f
e52896b2-adf1-47ec-8f22-31e55f5ae3b9,964f7ec5-ecdc-4294-bfe9-719a6557722a,9e031364-b4d2-48ab-9a84-c9c0013b204d,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1W,20.00,f
1fdc1f60-5a46-48ee-8000-3a314bd3ed43,964f7ec5-ecdc-4294-bfe9-719a6557722a,ea1896f0-0999-4146-ace8-0696276cf2fa,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,60.00,f
83fab427-fe7e-45d3-8782-2ecad788f1a0,964f7ec5-ecdc-4294-bfe9-719a6557722a,12adc4f7-fb79-475e-aa00-9294880c9c63,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2L,33.33,f
8e2d995e-1281-45f9-9abf-5bdc236092de,964f7ec5-ecdc-4294-bfe9-719a6557722a,dc4e1488-ac9b-4bfa-a2f0-a92db890e6a6,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,26.67,f
658770db-502a-40a9-bc15-87b85a7e4f09,964f7ec5-ecdc-4294-bfe9-719a6557722a,8ebf8bd1-85bb-4ece-90ff-39f7200a5e63,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:53.217905+00,Brasil,V,1L,33.33,f
2beb5db1-274b-4a77-b0a4-d219a93694c6,964f7ec5-ecdc-4294-bfe9-719a6557722a,ac426785-6e5f-4e60-946d-f06d9c177eb0,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,53.33,f
7816730f-e6a8-4e4d-8028-fdfaa4d78bbc,964f7ec5-ecdc-4294-bfe9-719a6557722a,44e970ba-b5d9-4dfd-80df-44763508f561,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2D,20.00,f
20f2ffe2-cdcc-40c1-9da5-c45124b036c5,964f7ec5-ecdc-4294-bfe9-719a6557722a,65e3c682-da96-4f8e-be2b-25f71217e940,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,33.33,f
785498c5-8bd3-49a1-9d4b-ee2fe0270e3a,964f7ec5-ecdc-4294-bfe9-719a6557722a,62710cc5-f2d8-4386-8192-4605a28ce6c7,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1D,46.67,f
bf47ef5d-5c40-4ad4-9673-8631d6e26f7f,964f7ec5-ecdc-4294-bfe9-719a6557722a,f3870b4e-99f6-4d4f-b33d-327316c379e4,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2L,20.00,f
b57b80f2-2eae-4eaf-8123-556edbf2a17a,964f7ec5-ecdc-4294-bfe9-719a6557722a,5e9682f2-680d-494c-9080-20ac9b1570cf,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,33.33,f
84315a9a-96d7-4edf-8276-8346d9aa874e,964f7ec5-ecdc-4294-bfe9-719a6557722a,fdd08304-bc2f-4230-bc56-e5a3e48f8994,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,33.33,f
fdaa9833-be06-44fc-9456-2eadfd0d6c38,964f7ec5-ecdc-4294-bfe9-719a6557722a,3742fe39-5e0e-42aa-9d79-fe60ce8cd993,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,4L,20.00,f
a84a81c0-9901-48c6-a124-b7dbca0fa637,964f7ec5-ecdc-4294-bfe9-719a6557722a,3dee24b7-3c9c-47fa-bcd3-ffc804f08f8b,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2W,60.00,f
f453962f-81c4-4db9-8662-3d296b885b11,964f7ec5-ecdc-4294-bfe9-719a6557722a,cc7e1ee8-a873-4b4d-9988-be123989a125,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1L,26.67,f
8209a601-dc61-4369-ac18-ecc60b46e727,964f7ec5-ecdc-4294-bfe9-719a6557722a,9c1f9afb-b3c2-4c88-afc9-5cbad164aa7e,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,2D,26.67,f
4c8996a6-3246-47d9-aa9e-62b718ab9427,964f7ec5-ecdc-4294-bfe9-719a6557722a,5ff42802-6a33-45fc-8904-2dbcc88db170,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,60.00,f
5917c226-03a1-4a94-898e-cf63db994c7d,964f7ec5-ecdc-4294-bfe9-719a6557722a,a164ad61-8439-4c2d-ad3d-6a9254d04d36,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1L,26.67,f
fc942492-594a-4797-b0be-ffa3e3b64638,964f7ec5-ecdc-4294-bfe9-719a6557722a,58fadbe9-e6cf-4db3-b6a1-315edfc3941a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,2W,46.67,f
ae4c4729-b890-4fab-a4df-3b558e863cae,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b9b5aa5-9be7-4f6a-8c93-f40ec1dadf96,5,2026,0,0,0,0,0,0,0,2026-05-16 01:13:53.217905+00,Brasil,-----,3L,13.33,f
20a378b1-49aa-4ff8-ac8b-3b3c19bb0279,964f7ec5-ecdc-4294-bfe9-719a6557722a,759388a7-825f-4c80-9610-4fa9e1731cab,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,46.67,f
e329f151-dafa-4b2c-b744-9bed30c53815,964f7ec5-ecdc-4294-bfe9-719a6557722a,67ef5164-6bf6-4a06-8c2d-04558c5596ab,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1L,33.33,f
f54be16a-ef33-417f-a04d-6963cd74b17d,964f7ec5-ecdc-4294-bfe9-719a6557722a,9b07410a-5cd7-40cd-9c61-faa9824efdd1,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1W,73.33,f
12f7ba35-172a-44ed-9262-0b9476fe7050,964f7ec5-ecdc-4294-bfe9-719a6557722a,2d8bfaba-2886-4b51-a9e9-56546d9070e6,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1W,40.00,f
aeb95123-1c36-46f5-9e4e-586e93f06958,964f7ec5-ecdc-4294-bfe9-719a6557722a,82d3a303-8682-4ff7-b737-26a11e03fcb8,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,46.67,f
3b10be6b-c2e0-4f2e-8b02-30b9fd21c60a,964f7ec5-ecdc-4294-bfe9-719a6557722a,387a383d-decf-4f90-86d8-da4a987b8c69,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,2L,13.33,f
81134456-57dd-4d99-85c5-c57b61dc7d8c,964f7ec5-ecdc-4294-bfe9-719a6557722a,921c935c-002c-4196-9d7e-fe0d99aba4f0,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,33.33,f
866b96de-c241-4b3d-9925-366ac6837d45,964f7ec5-ecdc-4294-bfe9-719a6557722a,3853a4d2-0b0d-416b-a544-e41d786a88ef,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2D,20.00,f
2f231249-1f2c-4821-931e-031fdd2ccdc3,964f7ec5-ecdc-4294-bfe9-719a6557722a,2837b5ef-4a4a-4232-b4c2-a2f31fc1a4bc,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,26.67,f
96cd478b-db73-44aa-b0a8-713ef93032f2,964f7ec5-ecdc-4294-bfe9-719a6557722a,9fa3385f-3fa8-4079-b1f5-e3b0c3aab307,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1L,26.67,f
0c07740e-66da-4585-9584-2c9cffccb356,964f7ec5-ecdc-4294-bfe9-719a6557722a,0350b87d-2994-46c3-aaec-e5bcda0e3dce,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1L,53.33,f
8062f653-9f1c-4770-9873-85be96be373a,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b230f16-06a1-49f6-bf0c-161fe6537cc3,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,26.67,f
b58a18ca-036e-457f-9127-3ce8f81eda95,964f7ec5-ecdc-4294-bfe9-719a6557722a,578dbc6d-b416-4b55-b49d-9e9f2b40e662,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,13.33,f
dc843032-cee4-4599-99fc-e84e53d44600,964f7ec5-ecdc-4294-bfe9-719a6557722a,bff6fcf4-422a-45e6-8224-ddd8b563ae2a,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,46.67,f
080c9a22-bb6f-438f-8219-b71dd7f61a89,964f7ec5-ecdc-4294-bfe9-719a6557722a,51b68b1a-a405-4834-99a4-f5a493a79a06,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,33.33,f
c1b30e47-7ac4-47b7-8c6a-5ee566ba62bb,964f7ec5-ecdc-4294-bfe9-719a6557722a,86d53d5f-cc1d-4d04-9bc5-81b8637397c4,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,20.00,f
90ec63ad-9497-4425-b16e-8d8d38a145e5,964f7ec5-ecdc-4294-bfe9-719a6557722a,4e71892f-530e-451d-b038-5bb7302e7e7a,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1L,53.33,f
790af996-52b3-4e6a-8f77-f79cbc5c2123,964f7ec5-ecdc-4294-bfe9-719a6557722a,2c6a2696-39f0-4aa0-b878-87b4047a58e4,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:53.217905+00,Brasil,V,1D,46.67,f
e19282dd-6355-454c-9781-c79ace834c27,964f7ec5-ecdc-4294-bfe9-719a6557722a,333d6c15-1b30-42ed-87f4-817e5b15bbd8,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:53.217905+00,Brasil,E,1W,33.33,f
