id,team_id,name,position,overall,age,created_at,injury_type,injury_severity,injury_weeks_remaining,injury_body_part,injury_is_relapse,squad_status,market_value,potential,market_value_history,evolution_trend,reputation,salary,attributes,stamina,morale,last_stamina_recovery,nationality,stamina_max,resistance
8ebd3e0b-4d68-4634-873b-cbed630ae9c0,6eb1798e-59d7-4c98-9d08-722e1abc2993,Diego Ferreira,MEI,52,19,2026-05-15 23:14:05.745577+00,,,0,,f,reserve,12539800,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ebf25c7-31a7-4f94-9e82-b5aa3aa08acc,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,Gael Fonseca,MEI,67,24,2026-05-15 23:14:04.679018+00,,,0,,f,bench,21014131,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ec7242c-2f55-4bf7-95b3-1a70a16cdc87,917b5584-a8cc-4763-aa12-8b47f900413d,Renan Pinto,MEI,85,33,2026-05-15 23:14:11.040033+00,,,0,,f,starter,21533887,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ec7cde1-85ce-4f89-a778-c57ba6087503,2bba4b31-3b84-4311-a8f8-76155ba755a0,João Farias,ATA,65,34,2026-05-15 23:14:09.469959+00,,,0,,f,reserve,10987934,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ecbfa28-13b8-4b05-8240-33f1ac0bf7cd,c2e82e32-ca10-46b9-bb20-86785262bdcd,Fabrício Borges,LAT,64,18,2026-05-15 23:14:01.100516+00,,,0,,f,reserve,18995200,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ed0430a-f2db-4aa0-bdba-4f9833f4cf28,3742fe39-5e0e-42aa-9d79-fe60ce8cd993,Bento Braga,MEI,74,24,2026-05-15 23:14:03.638162+00,,,0,,f,starter,25634525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8edc7e21-6ad5-436c-8a9c-8474bae51f5d,0350b87d-2994-46c3-aaec-e5bcda0e3dce,Caleb Ribeiro,ATA,68,30,2026-05-15 23:14:04.328284+00,,,0,,f,bench,21646100,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ee22dec-a756-45df-8fbf-736618a2655f,f1ae9e92-f3e6-4612-a88d-ccdd5d54f830,Edson Miranda,MEI,77,28,2026-05-15 23:14:14.01016+00,,,0,,f,starter,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ee6b3bc-f1bf-44fe-9365-066f00e1478b,fa14b038-564e-4229-8ef2-18df0effb20d,Kaká Souza,MEI,70,33,2026-05-15 23:14:00.564285+00,,,0,,f,bench,14336328,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ee6fc56-4216-4fe3-9ad4-89a3ad1a564f,a85755ca-cb31-4e0f-9be3-13931626e1f9,Ricardo Barros,GOL,57,17,2026-05-15 23:13:57.803459+00,,,0,,f,reserve,15067238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ee93ba9-9623-4a75-8df9-0e79bf8aa681,d81828f2-dfae-4b41-b9c1-2ee2960aefdf,Lorenzo Rodrigues,MEI,66,22,2026-05-15 23:13:57.731146+00,,,0,,f,reserve,20391525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ee9c95b-a981-42ad-9151-52c83c4cd348,d81828f2-dfae-4b41-b9c1-2ee2960aefdf,Isaac Andrade,MEI,75,22,2026-05-15 23:13:57.731146+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8eea7bf7-51a8-44b1-a499-0cb2d4eb0470,037c9019-1a44-4d96-a94b-64fb41b058bf,Gael Cardoso,LAT,55,18,2026-05-15 23:13:57.946629+00,,,0,,f,reserve,14028438,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8eec4d91-560e-4e11-812c-80ea27305a1a,86e75d5d-31fd-483a-8c1e-3a4e0262a43e,Felipe Araújo,MEI,77,29,2026-05-15 23:14:06.997407+00,,,0,,f,starter,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ef0fbb1-9fc6-4c6f-add2-61ddb13ff826,6b096af6-d9e5-4fa0-a1cb-f57a8d6a447a,Firmino Ferreira,MEI,66,22,2026-05-15 23:13:57.653413+00,,,0,,f,bench,20391525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ef1508d-bb28-4682-962d-f5aac5734f3b,0350b87d-2994-46c3-aaec-e5bcda0e3dce,Rodrygo Nunes,LAT,65,22,2026-05-15 23:14:04.328284+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8ef4a1a5-7544-428e-b56f-af3f01a12a2b,b0573ba0-9039-48f0-a412-9fba13e25c97,Caio Silva,ZAG,67,20,2026-05-15 23:13:58.402521+00,,,0,,f,bench,21996100,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8efcde81-e72f-4135-93a6-c8f154bb722e,939a6703-5c2b-4499-b98e-5e4bc9af3be4,Cauã Medeiros,MEI,65,16,2026-05-15 23:14:00.490246+00,,,0,,f,reserve,19963125,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f035ad6-05d7-47fb-8ece-eaeec034e7f9,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,Arana Cunha,ATA,79,32,2026-05-15 23:13:55.891897+00,,,0,,f,bench,23988844,70,[],stable,16,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f0441bc-4ad3-4e24-b28a-1e80df4d78d5,2511a916-0770-4796-b770-05b73ba9c98c,Firmino Nascimento,GOL,78,26,2026-05-15 23:14:08.786474+00,,,0,,f,starter,30077775,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f0762b8-2142-4a4a-8ef5-e7bdb19404b5,a6bf5b14-31e1-4370-a4fd-53e1c9d41b6c,Wesley Pinto,LAT,75,22,2026-05-15 23:13:53.270027+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f0775d5-6fe6-4e96-b63e-e80ece4351d4,a75abdce-f606-4a11-be06-eca5e97ba547,Bento Rodrigues,ATA,50,17,2026-05-15 23:14:07.355605+00,,,0,,f,reserve,11484375,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f11616b-94d0-442d-83bd-fab9c5e8e4cd,3c99b973-8fc3-443d-a7ed-e46fad52eaa4,Paulinho Rodrigues,ATA,72,27,2026-05-15 23:14:05.298602+00,,,0,,f,bench,24267600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f13876f-3eb8-4c67-bc0d-bc049c400761,fae51f40-6ff6-4268-a736-fed317cecbcc,Fabinho Miranda,LAT,77,28,2026-05-15 23:14:09.99254+00,,,0,,f,starter,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f191669-b8cd-4179-a826-3daaf03b5d62,c9270b93-1e69-4c83-9a22-ca5a18b7927b,Leonardo Andrade,GOL,60,18,2026-05-15 23:13:54.027129+00,,,0,,f,reserve,17325000,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f1bf1ff-5eb6-46fe-840b-4a79998e6887,2a042f6e-15bd-4b67-9aef-5bbcc06d614e,Eduardo Farias,LAT,58,16,2026-05-15 23:13:53.233876+00,,,0,,f,reserve,15600550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f1fcc81-e701-423c-b04b-9851dcff9b27,f1ae9e92-f3e6-4612-a88d-ccdd5d54f830,Murilo Correia,ZAG,51,17,2026-05-15 23:14:14.01016+00,,,0,,f,reserve,11948344,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f206122-eefd-4b02-9742-156c1aed64c4,f39dc063-d03c-4a00-b6c5-a09421100a94,Leandro Costa,ZAG,68,22,2026-05-15 23:13:51.617694+00,,,0,,f,reserve,22455300,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f26ae52-2ab7-47f7-87aa-a33c2e0fa538,ae45200c-edce-4896-a633-0fd29ff3e5d3,Igor Ribeiro,VOL,75,22,2026-05-15 23:14:12.017322+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f2bd656-41eb-4287-a012-6131557863ef,898963a8-b883-4ef6-8536-7ae19e3d66cf,Willian Lopes,LAT,67,27,2026-05-15 23:13:54.705145+00,,,0,,f,bench,21014131,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f2ed932-88cf-417a-809a-f21a0cbed05d,bb02e1b5-f790-424a-85d8-fea3ed0c4eed,Igor Rocha,ZAG,69,28,2026-05-15 23:13:57.581327+00,,,0,,f,bench,22287431,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f339a04-2fd0-430c-a566-bf758e02ce61,b9b2678f-6409-422c-ac44-fe720327b43f,Rodinei Amaral,ZAG,80,32,2026-05-15 23:13:52.615696+00,,,0,,f,bench,21600000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f3d8ee7-1353-40d9-a8fa-23c59b801458,d41ad6dd-04e9-4f5e-a0a5-0f8e78122df2,Firmino Nascimento,LAT,59,17,2026-05-15 23:14:06.381155+00,,,0,,f,reserve,16143138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f3dd1ca-c4c7-4f31-b60b-f0c5339add00,11204548-ef56-41bb-8525-c39645e56c14,Breno Nascimento,ATA,56,18,2026-05-15 23:13:56.061786+00,,,0,,f,reserve,16189600,70,[],stable,12,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f438f3e-9a17-4834-ae71-57fc94243f21,2511a916-0770-4796-b770-05b73ba9c98c,Pedro Nascimento,MEI,77,20,2026-05-15 23:14:08.786474+00,,,0,,f,starter,28273919,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f44a7aa-74b9-4726-9960-1333b0f81564,2c8df76c-a28d-4753-b794-9bb1b5a7f162,Jonathan Vasconcelos,MEI,61,18,2026-05-15 23:14:06.106861+00,,,0,,f,reserve,17418931,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f4a639b-940b-4a63-8df3-48c912d18252,f278ad80-381c-4af1-a180-5f4a4dd18c1c,Igor Monteiro,MEI,60,18,2026-05-15 23:14:11.433864+00,,,0,,f,reserve,16695000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f4b05a8-22c6-4bd8-be52-d4f6c6e2c682,ac772224-919a-49af-8de2-bd2780c23b10,Jonathan Ferreira,MEI,75,22,2026-05-15 23:14:05.041423+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f4c36b1-f4c7-45cc-8851-57e6e9a6f6e7,63c54b6c-df86-4167-97ae-2b3f6c5e15d5,Antônio Braga,ZAG,80,28,2026-05-15 23:14:12.786187+00,,,0,,f,bench,30240000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f4d5ccc-7474-4fab-9697-38d796807327,1ac65a02-b857-449b-a775-404df7575eac,Francisco Amaral,MEI,83,27,2026-05-15 23:13:54.210251+00,,,0,,f,starter,33153313,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f5057e7-3a8b-4f1f-8fcd-4f58c1c3be65,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,Romário Barbosa,ATA,52,16,2026-05-15 23:14:04.679018+00,,,0,,f,reserve,12421500,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f531880-eaea-4d0a-a7ab-78d9a061f124,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,Benício Cavalcanti,ZAG,60,16,2026-05-15 23:13:55.891897+00,,,0,,f,reserve,17482500,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f573077-baa8-4590-aa7e-c18b9e440250,c2da59be-3a03-4172-bbd9-55be2ce47568,Fernandinho Alencar,VOL,75,33,2026-05-15 23:13:52.518637+00,,,0,,f,starter,16611328,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f5d4a60-71c4-422b-aebf-2d097b3d97dd,2837b5ef-4a4a-4232-b4c2-a2f31fc1a4bc,Daniel Lopes,MEI,78,22,2026-05-15 23:14:04.254909+00,,,0,,f,starter,28746900,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f618656-f553-4445-bfd1-19d9d48d6237,11df1949-ea85-4eeb-b986-eff923672557,Fabinho Ribeiro,VOL,75,34,2026-05-15 23:14:06.243188+00,,,0,,f,reserve,14902344,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f620bdc-0660-41cd-8910-6b156598db06,117430da-c769-4281-9c9c-d57da7b8771e,Rodinei Monteiro,LAT,68,29,2026-05-15 23:13:54.631101+00,,,0,,f,reserve,21646100,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f66744b-6c7a-46df-8f46-954d39e05053,7770ea99-e76b-4ded-9eb0-c02257472aae,Davi Luiz Azevedo,ATA,73,28,2026-05-15 23:13:51.048551+00,,,0,,f,starter,25179525,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f66fb7b-ed94-4a86-8bdc-ec4fa832aa73,f1e3f6ab-b0d8-4fb1-8b68-fca74117c62e,Hugo Lima,MEI,63,16,2026-05-15 23:14:14.292562+00,,,0,,f,reserve,18406238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f69d889-a4b0-4b80-b0f6-634e7fed70f9,7ef65de8-1ee9-4294-aa99-9ab2d218a2dd,Caio Freitas,LAT,86,30,2026-05-15 23:13:51.546728+00,,,0,,f,starter,36563975,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f6f498c-eced-4195-98ea-f54ad28710c2,8945a196-dcc8-4045-b7ba-a250f863d965,Willian Souza,MEI,64,19,2026-05-15 23:14:00.421227+00,,,0,,f,reserve,19532800,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f798bb8-80a6-4f77-b682-257416565871,ad9105d8-6b80-4bf5-b606-9f751ccbc673,Rodrygo Mendes,MEI,78,24,2026-05-15 23:14:06.507092+00,,,0,,f,starter,28746900,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f7d98e5-c091-4832-9980-e0093ca3c211,237f1cc6-a446-4ee0-a66f-2b751b60a89a,Fernandinho Ribeiro,ZAG,62,19,2026-05-15 23:14:05.853189+00,,,0,,f,reserve,18667425,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f808767-e5b9-4222-9786-a4bf94c7af79,67385d6d-c0bb-4055-b05c-1cd726f8dbd7,Matheus Vieira,GOL,62,17,2026-05-15 23:13:54.562517+00,,,0,,f,reserve,17826550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f80e08e-b386-4f49-a4b7-5129645f7941,b72734fd-b82c-4e72-a529-2362f5661ee8,Ricardo Reis,GOL,73,22,2026-05-15 23:14:14.405969+00,,,0,,f,starter,24946381,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f831048-0ec4-45fb-bf36-60a0679f5c2d,1af5786a-f297-4d43-8bb2-e7e016fbf81a,Pedro Andrade,ATA,60,19,2026-05-15 23:14:06.577251+00,,,0,,f,reserve,16695000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f862df5-fd66-4618-a1d4-7354453bf368,8ebf8bd1-85bb-4ece-90ff-39f7200a5e63,Rafael Correia,LAT,50,17,2026-05-15 23:14:03.3408+00,,,0,,f,reserve,11593750,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f8b9aeb-9018-4df0-9d8a-91f63f7858cb,a27cdd07-de20-445a-a22c-527ef9f7e918,Ronaldo Sampaio,GOL,65,18,2026-05-15 23:14:12.203278+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f8c57a9-82e5-4bcc-9fa4-c0d95340233e,1945cd3c-6ca2-4218-af62-3ac6e4173ec4,André Barros,MEI,76,24,2026-05-15 23:14:07.27847+00,,,0,,f,bench,27291600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f8ec7af-a2c7-4aa2-8ec1-924bc982cf2b,b7702fef-3227-49cb-a216-2a75b15e323d,Vitor Moreira,LAT,75,29,2026-05-15 23:13:52.100291+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f9093e5-de4b-4899-98c3-a0c83ad78fdc,8eb48c0b-e4b7-43a7-8aa5-fd0352bc868d,Emanuel Teixeira,MEI,84,32,2026-05-15 23:14:00.839409+00,,,0,,f,starter,23814000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f9ad69d-02a6-4617-93fc-08624b3874ff,053c6204-3f1d-45ff-a372-f9cdea66b40b,Bento Borges,ATA,61,17,2026-05-15 23:13:56.600263+00,,,0,,f,reserve,17581725,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f9ee2fe-c8d1-49c8-81da-594b9a0f6561,fc6e8729-ec2d-4d7e-9a91-b19281d9d083,Lucca Fonseca,LAT,65,19,2026-05-15 23:14:12.599318+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8f9f3950-2b6f-47e5-81b5-5fd2193ce1e3,939a6703-5c2b-4499-b98e-5e4bc9af3be4,Miguel Campos,VOL,67,23,2026-05-15 23:14:00.490246+00,,,0,,f,bench,21014131,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fa46d77-c71d-4dea-b22a-f909b4038e94,06487a77-e3fe-4f2f-b318-92b4c19193a8,Marquinhos Barbosa,VOL,58,18,2026-05-15 23:14:05.784198+00,,,0,,f,reserve,15747725,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fa5743a-f27a-40ee-8cbd-5b0cc839f933,fa4b39fa-a5b6-41b5-8b0e-b2be8ad1e44d,Heitor Duarte,ZAG,79,21,2026-05-15 23:14:12.71455+00,,,0,,f,bench,29488725,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fa90154-f924-4f91-9dfd-c605e4b67104,25a64ed8-127c-47c6-b78b-1a07dbb915a5,Fernandinho Cavalcanti,MEI,59,18,2026-05-15 23:14:09.797947+00,,,0,,f,reserve,16143138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fad035e-4361-47c5-a8ee-080d4790f68b,cbfa8a62-532a-4b54-b97e-7582ec076ce7,Miguel Medeiros,LAT,63,19,2026-05-15 23:14:10.750853+00,,,0,,f,reserve,18406238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fae23b6-6af1-4963-8afb-40572e7392d7,7c265936-4558-470b-b08c-6322999dd57f,Davi Luiz Azevedo,MEI,88,28,2026-05-15 23:13:51.583133+00,,,0,,f,starter,37268000,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8faff24a-7a3a-4bd6-8641-69d31226ac18,667527f6-0735-4784-bdfb-05c7154b4fae,Daniel Ferreira,GOL,60,16,2026-05-15 23:14:09.953441+00,,,0,,f,reserve,16695000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb078e5-6d26-4872-a564-a1ec6a246c16,f16d6737-fc8a-4c31-b528-12a48ba63e7a,Hugo Carvalho,MEI,52,16,2026-05-15 23:14:02.881322+00,,,0,,f,reserve,12421500,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb1345c-fa3c-41a3-bba7-1d0acbff0f03,a321601d-90f9-478c-82eb-1567e19d4b74,Theo Fonseca,MEI,53,19,2026-05-15 23:14:13.369832+00,,,0,,f,reserve,12903844,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb1c943-ae7d-488f-932c-e30d0656a45c,a27cdd07-de20-445a-a22c-527ef9f7e918,Cléber Pinto,ZAG,70,23,2026-05-15 23:14:12.203278+00,,,0,,f,bench,22938125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb550cb-50da-4de4-909e-ae117f9395e4,fbf3ddec-9ddf-4a27-9e43-2e0d01d69b32,Joaquim Fonseca,ZAG,61,16,2026-05-15 23:14:04.787525+00,,,0,,f,reserve,17256138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb5b1d5-136b-43d1-869d-091fb6db5b70,95abd4ae-7b92-4f14-95f0-5ddf20c70185,Ruan Freitas,LAT,59,17,2026-05-15 23:14:01.413578+00,,,0,,f,reserve,16143138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fb73aab-736d-42bc-b77f-668f567d2d06,06487a77-e3fe-4f2f-b318-92b4c19193a8,Fagner Fonseca,GOL,61,18,2026-05-15 23:14:05.784198+00,,,0,,f,reserve,18070106,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fba258f-a80a-4ac8-a29b-01018a1a9059,322df9cf-3575-4d0d-b1d7-632b245df05b,Cléber Borges,LAT,53,18,2026-05-15 23:13:53.662327+00,,,0,,f,reserve,13641206,70,[],stable,7,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fbdc92e-c1b0-44f2-b221-74c42f3c7b9c,0754a30f-728f-401c-a45a-964db5af01d9,Hugo Amaral,VOL,74,29,2026-05-15 23:14:02.927689+00,,,0,,f,starter,25874100,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fbde9bf-d151-4249-88ff-7c05967f3f79,95fdb9c5-8897-4ec5-ae83-bf83b8d221ce,Lucca Carvalho,ATA,65,17,2026-05-15 23:13:53.409668+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fbe612c-40d7-4382-b7e5-22e73e8cac43,ec8f2d28-5226-49e5-8d13-2cb9a7db7d6e,Eduardo Silva,LAT,57,19,2026-05-15 23:13:52.735451+00,,,0,,f,reserve,15067238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fbf6dff-7951-473a-a74d-5148646c9f31,e48c8711-1e85-476c-988c-b56661a4a82d,Arana Machado,MEI,77,23,2026-05-15 23:13:58.581325+00,,,0,,f,starter,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fbf8864-db91-41d8-b5bd-3d212552e6a7,921c935c-002c-4196-9d7e-fe0d99aba4f0,Adriano Pires,ZAG,75,26,2026-05-15 23:14:04.174162+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fc2912f-9b91-4e98-9e0b-02e3a1aaff3d,401bee32-219e-415b-b012-68c308ec2d97,Cássio Barbosa,MEI,71,19,2026-05-15 23:13:52.554636+00,,,0,,f,reserve,23598181,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fc568a2-f11b-451c-9f9e-19e7776cfdbf,8604f126-75b4-4410-aeb9-16287dc873a7,Murilo Amaral,ATA,52,17,2026-05-15 23:14:08.442176+00,,,0,,f,reserve,12539800,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fc9e0f4-c7dc-4a51-977a-3a4dfa545ed9,54dafa61-d5f4-4279-9bad-99f4001ad27a,Fabrício Oliveira,ZAG,80,23,2026-05-15 23:14:01.738115+00,,,0,,f,bench,30240000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fcd78a6-f7ea-463b-8379-434537cf43ab,e4baaac0-3120-45bf-bac8-4947ccf412d8,Casemiro Oliveira,MEI,74,18,2026-05-15 23:13:56.846408+00,,,0,,f,reserve,25874100,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fd272f9-d3f3-4563-9f97-7c7a0c820bce,1ba975e7-59cb-47fd-9e51-c51d7a4b3521,Benício Ferreira,ATA,75,24,2026-05-15 23:13:52.178237+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fd871e5-3727-438f-8e15-530bae4642b1,dea22a0f-f51f-4941-924e-af6a8c046ca0,Kelvin Martins,ZAG,62,19,2026-05-15 23:14:07.394063+00,,,0,,f,reserve,17826550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fe6e5c5-302f-4ac7-a598-28f00d68b002,d1214869-a00f-4636-928e-afe7dd170a76,Noah Ferreira,ATA,66,29,2026-05-15 23:13:56.420268+00,,,0,,f,reserve,22869000,70,[],stable,14,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8feadee5-6f62-42bb-8197-fa4c878de86c,b7702fef-3227-49cb-a216-2a75b15e323d,Gustavo Pereira,ATA,62,16,2026-05-15 23:13:52.100291+00,,,0,,f,reserve,17826550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8feb57d3-b029-4a63-924c-d5a3fbac732e,ca38e48f-e09b-4f9f-85f7-5103f36cd5f2,Thiago Duarte,VOL,51,17,2026-05-15 23:14:01.699002+00,,,0,,f,reserve,11948344,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8feeac63-0323-41d6-acf2-38800e2e4e82,6f8be13c-ec5d-4074-ae5a-15d81ee71370,Noah Ribeiro,LAT,65,25,2026-05-15 23:14:10.820538+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
8fef93aa-d889-44c4-b1eb-04a6b8412b1d,8de6a82f-5857-4236-839a-30d344e66787,Cauã Xavier,ZAG,60,17,2026-05-15 23:14:11.003593+00,,,0,,f,reserve,16695000,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
